crate	path	item
oracledb-protocol	crates/oracledb-protocol/src/thin/errors.rs	pub(crate) fn parse_server_error(
oracledb-protocol	crates/oracledb-protocol/src/thin/errors.rs	pub(crate) fn parse_server_error_info(
oracledb-protocol	crates/oracledb-protocol/src/thin/errors.rs	pub(crate) fn read_rowid(reader: &mut TtcReader<'_>) -> Result<Option<String>> {
oracledb-protocol	crates/oracledb-protocol/src/thin/errors.rs	pub(crate) fn skip_server_side_piggyback(
oracledb-protocol	crates/oracledb-protocol/src/thin/errors.rs	pub(crate) struct ServerErrorInfo {
oracledb-protocol	crates/oracledb-protocol/src/thin/execute.rs	pub fn build_close_cursors_piggyback(
oracledb-protocol	crates/oracledb-protocol/src/thin/execute.rs	pub fn build_execute_payload_with_bind_rows_and_options_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/execute.rs	pub fn build_execute_payload_with_bind_rows_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/execute.rs	pub fn build_execute_payload_with_bind_rows_with_seq_and_token(
oracledb-protocol	crates/oracledb-protocol/src/thin/execute.rs	pub fn build_execute_payload_with_binds_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/execute.rs	pub fn build_execute_payload_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/execute.rs	pub fn build_execute_query_payload(
oracledb-protocol	crates/oracledb-protocol/src/thin/execute.rs	pub fn build_execute_query_payload_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/execute.rs	pub(crate) fn bind_metadata_types_are_compatible(left: u8, right: u8) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/execute.rs	pub(crate) fn bind_row_value_order(
oracledb-protocol	crates/oracledb-protocol/src/thin/execute.rs	pub(crate) fn promoted_bind_metadata_type(left: u8, right: u8) -> u8 {
oracledb-protocol	crates/oracledb-protocol/src/thin/execute.rs	pub(crate) fn write_bind_metadata_for_rows(
oracledb-protocol	crates/oracledb-protocol/src/thin/execute.rs	pub(crate) fn write_bind_params(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn buffer_ptr_range(&self) -> core::ops::Range<usize> {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn build_define_fetch_payload_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn build_fetch_payload(cursor_id: u32, arraysize: u32, ttc_field_version: u8) -> Vec<u8> {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn build_fetch_payload_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn columns(&self) -> &[ColumnMetadata] {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn for_each_row_ref<F, E>(&self, mut callback: F) -> std::result::Result<(), E>
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn new(buffer: Vec<u8>, columns: Vec<ColumnMetadata>, row_starts: Vec<usize>) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn parse_define_fetch_response_borrowed_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn parse_define_fetch_response_with_context_and_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn parse_fetch_response_with_context(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn parse_fetch_response_with_context_and_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn parse_query_response(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn parse_query_response_borrowed(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn parse_query_response_borrowed_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn parse_query_response_with_binds(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn parse_query_response_with_binds_and_options(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn parse_query_response_with_binds_options_and_columns(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn parse_query_response_with_binds_options_columns_and_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn parse_query_response_with_context(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn parse_query_response_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn parse_query_response_with_previous(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub fn row_count(&self) -> usize {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub struct BorrowedFetchResult {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub struct BorrowedRowBatch {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) enum LobDecodeMode {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn bind_column_metadata(value: &BindValue) -> ColumnMetadata {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn encode_logical_urowid(bytes: &[u8]) -> String {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn encode_physical_rowid(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn encode_rowid_component(mut value: u32, size: usize, output: &mut String) {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn find_embedded_server_error(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn is_duplicate_column(bit_vector: Option<&[u8]>, column_num: usize) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_bit_vector(reader: &mut TtcReader<'_>, num_columns: usize) -> Result<Vec<u8>> {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_column_metadata(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_column_value(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_cursor_value(reader: &mut TtcReader<'_>) -> Result<QueryValue> {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_describe_info(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_io_vector(reader: &mut TtcReader<'_>, bind_count: usize) -> Result<Vec<usize>> {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_json_value(reader: &mut TtcReader<'_>) -> Result<Option<QueryValue>> {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_lob_value(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_object_value(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_out_bind_row_data(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_query_response_with_context_and_binds(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_query_response_with_context_binds_and_options(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_query_response_with_context_binds_options_and_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_query_return_parameters(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_returning_row_data(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_row_data(
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_row_header(reader: &mut TtcReader<'_>) -> Result<Option<Vec<u8>>> {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_rowid_value(reader: &mut TtcReader<'_>) -> Result<Option<String>> {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_urowid_value(reader: &mut TtcReader<'_>) -> Result<Option<String>> {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn parse_vector_value(reader: &mut TtcReader<'_>) -> Result<Option<QueryValue>> {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) fn write_define_column_metadata(writer: &mut TtcWriter, metadata: &ColumnMetadata) {
oracledb-protocol	crates/oracledb-protocol/src/thin/fetch.rs	pub(crate) struct QueryReturnParameters {
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn build_lob_create_temp_payload_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn build_lob_free_temp_payload_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn build_lob_read_payload_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn build_lob_trim_payload_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn build_lob_write_payload_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn lob_locator_is_temporary(locator: &[u8]) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn parse_lob_create_temp_response(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn parse_lob_create_temp_response_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn parse_lob_free_temp_response(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn parse_lob_free_temp_response_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn parse_lob_read_response(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn parse_lob_read_response_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn parse_lob_trim_response(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn parse_lob_trim_response_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn parse_lob_write_response(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn parse_lob_write_response_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn parse_plain_function_response(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub fn parse_plain_function_response_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub(crate) fn parse_lob_op_response_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/lob.rs	pub(crate) fn write_lob_op_header(
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub mod aq;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub use auth::*;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub use bind::*;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub use codecs::*;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub use connect::*;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub use constants::*;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub use dbobject::*;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub use execute::*;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub use fetch::*;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub use lob::*;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub use number::*;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub use sessionless::*;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub use subscr::*;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub use types::*;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub(crate) mod version_gates;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub(crate) use crate::sql::statement_is_plsql;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub(crate) use crate::wire::{BorrowedBytes, BoundedReader, TtcReader, TtcWriter};
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub(crate) use crate::{
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub(crate) use errors::*;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub(crate) use hex::FromHex;
oracledb-protocol	crates/oracledb-protocol/src/thin/mod.rs	pub(crate) use std::collections::BTreeMap;
oracledb-protocol	crates/oracledb-protocol/src/thin/number.rs	pub enum OracleNumber {
oracledb-protocol	crates/oracledb-protocol/src/thin/number.rs	pub fn as_borrowed_text(&self) -> Option<&str> {
oracledb-protocol	crates/oracledb-protocol/src/thin/number.rs	pub fn coefficient(&self) -> Option<i128> {
oracledb-protocol	crates/oracledb-protocol/src/thin/number.rs	pub fn fmt_into(&self, out: &mut String) {
oracledb-protocol	crates/oracledb-protocol/src/thin/number.rs	pub fn from_canonical_text(text: &str) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/number.rs	pub fn from_canonical_text_with_flag(text: &str, is_integer: bool) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/number.rs	pub fn from_wire(bytes: &[u8]) -> Result<Self> {
oracledb-protocol	crates/oracledb-protocol/src/thin/number.rs	pub fn is_integer(&self) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/number.rs	pub fn scale(&self) -> Option<i16> {
oracledb-protocol	crates/oracledb-protocol/src/thin/number.rs	pub fn to_canonical_cow(&self) -> std::borrow::Cow<'_, str> {
oracledb-protocol	crates/oracledb-protocol/src/thin/number.rs	pub fn to_canonical_string(&self) -> String {
oracledb-protocol	crates/oracledb-protocol/src/thin/number.rs	pub fn to_i128(&self) -> Option<i128> {
oracledb-protocol	crates/oracledb-protocol/src/thin/number.rs	pub fn to_i64(&self) -> Option<i64> {
oracledb-protocol	crates/oracledb-protocol/src/thin/number.rs	pub(crate) const MAX_DIGITS: usize = 42;
oracledb-protocol	crates/oracledb-protocol/src/thin/number.rs	pub(crate) enum DecodedNumber {
oracledb-protocol	crates/oracledb-protocol/src/thin/number.rs	pub(crate) enum DecodedNumberStack {
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub fn build_begin_pipeline_piggyback(seq_num: u8, token_num: u64, pipeline_mode: u8) -> Vec<u8> {
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub fn build_end_pipeline_payload_with_seq(seq_num: u8) -> Vec<u8> {
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub fn build_sessionless_piggyback(
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub fn build_tpc_change_state_payload_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub fn build_tpc_change_state_payload_with_seq_and_version(
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub fn build_tpc_switch_payload_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub fn build_tpc_switch_payload_with_seq_and_version(
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub fn build_tpc_txn_switch_payload_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub fn decode_sessionless_txn_state(binary: &[u8]) -> Result<Option<SessionlessTxnState>> {
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub fn parse_tpc_change_state_response(
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub fn parse_tpc_change_state_response_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub fn parse_tpc_switch_response(
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub fn parse_tpc_switch_response_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub fn parse_tpc_txn_switch_response(
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub fn parse_tpc_txn_switch_response_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub struct TpcXid<'a> {
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub(crate) fn read_keyword_value_pairs_for_txn_state(
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub(crate) fn skip_keyword_value_pairs(reader: &mut TtcReader<'_>, num_pairs: u16) -> Result<()> {
oracledb-protocol	crates/oracledb-protocol/src/thin/sessionless.rs	pub(crate) fn write_tpc_txn_switch_body(
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub enum NotificationRecord {
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub fn build_notify_payload_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub fn build_subscribe_payload_with_seq(
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub fn check_notification_header(bytes: &[u8]) -> Result<usize> {
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub fn check_notification_header_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub fn parse_notification_stream(
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub fn parse_notification_stream_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub fn parse_oac_record(
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub fn parse_oac_record_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub fn parse_subscribe_response(
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub fn parse_subscribe_response_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub fn try_parse_oac_record(
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub fn try_parse_oac_record_with_limits(
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub struct MsgQuery {
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub struct MsgRow {
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub struct MsgTable {
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub struct NotificationMessage {
oracledb-protocol	crates/oracledb-protocol/src/thin/subscr.rs	pub struct SubscribeResult {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub enum BindValue {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub enum QueryValue {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub enum QueryValueRef<'buf> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub enum SessionlessTxnState {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn annotations(&self) -> Option<&[(String, String)]> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn arraydmlrowcounts(&self) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_bool(&self) -> Option<bool> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_bool(&self) -> Option<bool> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_bytes(&self) -> Option<&[u8]> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_f64(&self) -> Option<f64> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_f64(&self) -> Option<f64> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_i64(&self) -> Option<i64> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_i64(&self) -> Option<i64> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_number(&self) -> Option<&OracleNumber> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_number_text(&self) -> Option<&str> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_number_text(&self) -> Option<&str> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_number_text(&self) -> Option<std::borrow::Cow<'_, str>> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_raw(&self) -> Option<&[u8]> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_raw(&self) -> Option<&[u8]> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_rowid(&self) -> Option<&str> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_str(&self) -> Option<&str> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_text(&self) -> Option<&str> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn as_text(&self) -> Option<&str> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn batcherrors(&self) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn buffer_size(&self) -> u32 {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn cache_statement(&self) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn cell(&self, row: usize, col: usize) -> Option<&QueryValue> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn code(&self) -> u32 {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn column_index(&self, name: &str) -> Option<usize> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn csfrm(&self) -> u8 {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn cursor_id(&self) -> u32 {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn domain_name(&self) -> Option<&str> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn domain_schema(&self) -> Option<&str> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn fetch_orientation(&self) -> u32 {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn fetch_pos(&self) -> u32 {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn into_parts(self) -> (u32, u32, String) {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn is_array(&self) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn is_json(&self) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn is_null(&self) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn is_oson(&self) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn max_size(&self) -> u32 {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn max_string_size(&self) -> u32 {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn message(&self) -> &str {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn name(&self) -> &str {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn new(code: u32, offset: u32, message: impl Into<String>) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn new(name: impl Into<String>, ora_type_num: u8) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn no_prefetch(&self) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn nulls_allowed(&self) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn number_from_text(text: &str, is_integer: bool) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn object_schema(&self) -> Option<&str> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn object_type_name(&self) -> Option<&str> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn offset(&self) -> u32 {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn ora_type_num(&self) -> u8 {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn parse_only(&self) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn precision(&self) -> i8 {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn registration_id(&self) -> u64 {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn scale(&self) -> i8 {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn scroll_operation(&self) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn scrollable(&self) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn suspend_on_success(&self) -> bool {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn to_owned_value(&self) -> QueryValue {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn token_num(&self) -> u64 {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn variant_name(&self) -> &'static str {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn variant_name(&self) -> &'static str {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn vector_dimensions(&self) -> Option<u32> {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn vector_flags(&self) -> u8 {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn vector_format(&self) -> u8 {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_annotations(mut self, annotations: Option<Vec<(String, String)>>) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_arraydmlrowcounts(mut self, enabled: bool) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_batcherrors(mut self, enabled: bool) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_buffer_size(mut self, buffer_size: u32) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_cache_statement(mut self, enabled: bool) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_csfrm(mut self, csfrm: u8) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_cursor_id(mut self, cursor_id: u32) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_domain_name(mut self, domain_name: Option<String>) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_domain_schema(mut self, domain_schema: Option<String>) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_fetch_orientation(mut self, fetch_orientation: u32) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_fetch_pos(mut self, fetch_pos: u32) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_is_array(mut self, is_array: bool) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_is_json(mut self, is_json: bool) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_is_oson(mut self, is_oson: bool) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_max_size(mut self, max_size: u32) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_max_string_size(mut self, max_string_size: u32) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_name(mut self, name: impl Into<String>) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_no_prefetch(mut self, enabled: bool) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_nulls_allowed(mut self, nulls_allowed: bool) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_object_schema(mut self, object_schema: Option<String>) -> Self {
oracledb-protocol	crates/oracledb-protocol/src/thin/types.rs	pub fn with_object_type_name(mut self, object_type_name: Option<String>) -> Self {
